"date","TagID","percentage","home_adj","phase","mean_r","mean_t","mean_w","sum_p"
2024-07-03,"Tag_20",0.5,894.887507929617,"yes",392.104761904762,16.1552380952381,3.90352380952381,0
2024-07-03,"Tag_20",0.95,7644.06404550437,"yes",392.104761904762,16.1552380952381,3.90352380952381,0
2024-07-04,"Tag_20",0.5,1070.62646190646,"yes",408.061904761905,14.8895238095238,5.30028571428571,0
2024-07-04,"Tag_20",0.95,7799.28954650179,"yes",408.061904761905,14.8895238095238,5.30028571428571,0
2024-07-05,"Tag_20",0.5,863.974340925193,"yes",474.633333333333,15.5338095238095,2.66485714285714,0
2024-07-05,"Tag_20",0.95,6859.89346534455,"yes",474.633333333333,15.5338095238095,2.66485714285714,0
2024-07-06,"Tag_20",0.5,709.44468954947,"yes",376.661428571429,13.3428571428571,2.57857142857143,10.35
2024-07-06,"Tag_20",0.95,5253.78618813828,"yes",376.661428571429,13.3428571428571,2.57857142857143,10.35
2024-07-07,"Tag_20",0.5,704.066770704643,"yes",396.461904761905,13.8652380952381,2.10438095238095,1.863
2024-07-07,"Tag_20",0.95,4275.66355202079,"yes",396.461904761905,13.8652380952381,2.10438095238095,1.863
2024-07-08,"Tag_20",0.5,829.862328098953,"yes",520.228571428571,16.1057142857143,2.19614285714286,0
2024-07-08,"Tag_20",0.95,5027.98671245125,"yes",520.228571428571,16.1057142857143,2.19614285714286,0
2024-07-09,"Tag_20",0.5,813.351408991039,"yes",213.851904761905,17.2138095238095,1.68552380952381,0.414
2024-07-09,"Tag_20",0.95,5641.3832181625,"yes",213.851904761905,17.2138095238095,1.68552380952381,0.414
2024-07-10,"Tag_20",0.5,994.276488736994,"yes",314.614285714286,15.1542857142857,3.72557142857143,2.277
2024-07-10,"Tag_20",0.95,4860.31412695781,"yes",314.614285714286,15.1542857142857,3.72557142857143,2.277
2024-07-11,"Tag_20",0.5,1229.82525968145,"yes",149.898571428571,14.6585714285714,2.1012380952381,1.242
2024-07-11,"Tag_20",0.95,8354.38243065008,"yes",149.898571428571,14.6585714285714,2.1012380952381,1.242
